Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,2.30734,1.08429,0.28821,7.84652,1.95827,0.31891,0.55131,0.00323,0.06794,0.6
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,2.3398,1.09024,0.2905,7.84609,1.95813,0.31882,0.55111,0.00329,0.06851,0.65
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.64362,1.00449,0.21392,7.84486,1.95775,0.31882,0.5511,0.00398,0.06839,0.6
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.64996,1.00412,0.21384,7.84069,1.95658,0.31857,0.55058,0.00399,0.0684,0.7
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.65282,1.00591,0.2092,7.83951,1.95648,0.31852,0.55049,0.00436,0.06786,0.65
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.57315,0.97037,0.20469,7.84321,1.95757,0.31875,0.55096,0.00459,0.06628,0.7
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.12602,0.81525,0.02253,2.21434,1.19676,0.07395,0.05195,0.00178,0.01437,0.55
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.11123,0.80954,0.02204,2.04616,1.14021,0.07059,0.06537,0.00185,0.01574,0.58333
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.08592,0.80446,0.02139,1.89889,1.09057,0.06931,0.0639,0.00172,0.01677,0.58333
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.08064,0.80051,0.0206,1.78981,1.05332,0.06849,0.06298,0.00149,0.01713,0.58333
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.09052,0.80199,0.01997,1.71571,1.02835,0.06746,0.06277,0.00141,0.01781,0.55
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.08698,0.80083,0.01998,1.38763,0.92908,0.04339,0.04797,0.00097,0.01454,0.55
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.09341,0.80806,0.02309,1.43591,0.94354,0.05225,0.05415,0.00101,0.01606,0.56667
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.08027,0.80369,0.02102,1.38733,0.92731,0.03755,0.05734,0.00093,0.01526,0.51667
